message , duration
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 19
PSTART 12-11-2020 22:54:37 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 18
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 17
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 17
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:38 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 20
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 19
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 18
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:39 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 18
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:40 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 17
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 18
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 20
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 23
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 19
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 17
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:41 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 17
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 17
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 19
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 17
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 16
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 15
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 14
PSTART 12-11-2020 22:54:42 T00 12-11 22:17 +24 C PSTOP , 16
